id,email,name,segment,acquisition_channel,registration_date,country,city,is_active,lifetime_value
6eb856e0-4d6b-4ee1-a501-8702bf0ef62d,gentrygregory@example.org,Amanda Huff,Standard,Email,2025-01-25 18:05:22.595447,SA,Lake Suzanne,True,1762.83
00bff9df-4909-40ce-bffa-3d1fe4a3e045,smithashley@example.org,Frances Gibson,Standard,Organic Search,2025-04-18 16:58:01.816113,BA,Smallberg,False,1473.13
f68ab810-60fc-4ddd-8d04-2a5e9093c7b5,znelson@example.org,Nicholas Wong,Standard,Email,2025-01-26 13:11:53.471605,VC,North Jill,True,1861.63
076c1480-9e17-496b-9725-19f479b47a28,gregorychase@example.com,Kaylee Miller,Standard,Direct,2024-11-21 11:40:50.270813,SV,East Tinafort,True,1728.13
ad83041a-f519-4ffb-b06e-7c0883f31b3b,adamreyes@example.com,Tiffany Turner,Basic,Email,2023-06-28 14:29:08.416102,RS,West Desireebury,True,533.61
3ee385fc-43a3-40c0-8e41-4d43c60c26b4,marshallerik@example.net,Stephanie Padilla,Basic,Email,2022-09-15 02:20:34.413418,KR,Lake Sabrinaport,True,216.19
7131884b-99d8-488c-b1a2-5c1b9e7949ad,jeffreyanderson@example.org,William Brooks,Standard,Direct,2023-08-15 18:02:48.755814,ME,Toddborough,True,1717.19
fbf87239-14ac-46fd-afe0-8219db864788,foxallison@example.com,Justin Brown,Standard,Paid Search,2024-10-20 19:28:39.689466,SY,New Amanda,True,1633.17
007108f7-f65c-4215-acdc-eb6e55c6ff05,nwilson@example.net,Ann Dixon,Standard,Referral,2023-01-05 07:31:17.837418,BG,Andersonchester,True,610.38
2018dbed-e93a-45be-8588-b0dc08642f14,hansenemily@example.com,Jennifer Velasquez,Basic,Paid Search,2023-11-21 13:11:57.709726,CH,New Charles,True,455.19
38db2e66-75e7-493d-8d96-57dd0b1910b9,weaverbrian@example.org,Mrs. Donna White,Premium,Email,2023-10-16 06:43:50.546048,CR,Brooksfurt,False,386.26
111fb01d-e4e5-45d6-85cf-37591371cd40,rbennett@example.net,Brandi Dalton,Premium,Direct,2023-11-12 11:56:54.644900,CL,New Phillip,True,1728.71
3545ae57-1e84-4028-9b0d-c33da7a2b123,maryavila@example.com,Nathan Coleman,Standard,Referral,2022-11-25 13:31:26.245026,MU,East Steven,True,558.25
01a64123-691e-49ae-a402-240b0e4e5577,sharonhardy@example.org,Matthew Mendez,Standard,Referral,2022-12-25 23:54:43.666446,AM,East Carlos,True,799.36
9161ce0e-fc49-46f3-a2cc-30bcc5b88769,tharper@example.org,Andrew Gonzales,Standard,Email,2024-04-19 19:45:26.982254,SR,Port Michelle,True,1072.43
101442de-1e65-486d-a9ea-b7c0c0211b42,jim95@example.net,Megan Flores,Standard,Email,2022-09-08 20:57:59.536125,KI,Lake Adriana,True,230.68
44f145cb-17a0-4c12-a618-359e149cd581,bruce92@example.net,Kristi Williams,Basic,Email,2023-10-05 04:09:01.764842,LY,Floydmouth,True,357.14
dc3701ef-8e50-40ca-8499-368569f05d5e,yhernandez@example.org,Kara Atkinson,Standard,Social Media,2024-08-09 23:39:32.752100,KG,Port Steven,True,530.93
9a1892eb-6d81-4043-851a-027d8e31b6a8,jfaulkner@example.net,David Harris,Standard,Email,2022-09-10 03:59:40.861631,KH,South Melanieland,True,869.13
ca07c1a2-64d6-4ca6-9808-97a6c979164c,brettbennett@example.net,Shelly Lopez,Premium,Paid Search,2024-02-15 22:23:58.638182,PS,South Jason,True,627.35
6b2ad4b0-0610-4eb3-945e-ca5adf7243cf,susan03@example.org,Autumn Key,Standard,Direct,2025-03-28 21:08:17.445426,QA,Lake Cassandra,True,1022.85
df68ead5-a6e5-4000-af9f-b3fdfa737a2b,andrearowe@example.com,Matthew Parker,Premium,Social Media,2023-02-18 02:46:52.784451,ML,Owensfort,True,1153.18
1650138b-ddd3-4d07-b182-fa7f48410f42,robin55@example.com,Sean Figueroa,Standard,Paid Search,2024-10-20 13:24:43.943376,AM,Angelashire,True,1417.57
4bf49ac1-9a91-40ad-9308-6d62aaa8880a,mphillips@example.com,Kelly Sanchez,Premium,Referral,2024-04-03 14:31:32.269689,SY,Jonathanfort,False,1851.15
5c740028-83a2-48c9-9773-827a649a20b3,umurray@example.com,Nathan Freeman,Premium,Organic Search,2025-06-02 01:10:49.694310,SR,New Arthurland,True,1438.86
a21149f6-5c80-4fda-9878-f7ac517c7d2a,duranrobert@example.net,Michael Smith,Standard,Organic Search,2025-05-09 16:31:06.086516,SD,Brooksfort,True,1341.26
a7065122-3e19-4f24-87ee-83fb2bc6f23a,smithandrea@example.org,Nathan Nichols,Premium,Organic Search,2024-06-30 10:01:36.787323,JO,New Lisachester,True,139.95
2ffecb94-d37a-43c3-8ca6-eb0ae8dc3d58,danieldavis@example.org,Manuel King,Standard,Direct,2024-12-08 08:39:34.742234,MH,Lauraland,True,660.4
026cb6d4-a281-4ec3-9cb4-0741d2cfbe02,pstevens@example.net,Michael Abbott,Premium,Organic Search,2023-08-21 18:53:02.001236,TD,North Richardfurt,True,1696.03
800ce334-d04a-4dcd-8dac-08e3ab80a01c,walshjacqueline@example.org,Mr. Richard Knight PhD,Standard,Referral,2024-03-05 15:11:11.242176,BY,East Jasonshire,True,600.64
bbeeea93-1feb-4434-b97c-9702cd7d347d,glassgabrielle@example.com,Kristy Johnson,Standard,Referral,2023-12-12 01:00:22.135438,KW,East Brendafurt,True,816.79
10dae484-6b15-4064-99f8-b469e78f74d5,francisco39@example.com,Kimberly Reyes,Basic,Referral,2025-04-21 19:31:34.799770,SZ,Port Vanessa,True,591.31
692afb27-0b81-4346-a6ed-99e420ed7973,brian63@example.org,Randy Friedman,Standard,Social Media,2024-09-09 12:10:26.806851,MY,Anthonyview,True,840.89
0bc038af-606a-4e68-aa5b-7fb218014301,whenry@example.net,Jessica Frazier,Standard,Social Media,2024-11-13 13:49:36.295293,HR,Millerport,True,1354.64
c19ab276-8e49-4861-9aff-f06b14551b29,millereric@example.net,Brittany Price,Basic,Organic Search,2024-11-29 11:19:20.299382,ML,North Adamport,True,1231.03
30a445c5-0c76-4618-b72b-c4cefaed1e2d,curtis12@example.com,Justin Russell,Standard,Email,2023-11-08 07:59:07.844259,AR,West Angelamouth,True,1095.87
548287d1-b8d1-4159-8255-eef003ee67bf,carterpaul@example.org,Kristin Haney,Premium,Organic Search,2025-02-09 10:04:50.495361,HN,Lake Oscar,False,573.83
acfca165-5401-404a-9f76-570f6be0f55d,joseph21@example.org,Jason Washington,Standard,Direct,2022-12-08 03:45:28.260420,BO,Johnathanbury,True,1159.97
1e83609f-c9dd-48fc-8131-3b36097ce63d,mwheeler@example.com,Eric Rush,Basic,Email,2024-09-05 22:20:12.111057,LT,Brockmouth,True,929.98
6c9177ae-939f-45ab-beba-710e466e4da7,pochoa@example.net,Frank Valentine,Premium,Paid Search,2023-11-03 09:18:26.542998,FR,Edwardsfurt,True,427.4
2844f68a-45a5-4f55-8299-cc217854e711,jessica79@example.org,Douglas Hartman,Standard,Email,2025-06-04 11:28:49.237606,MM,New Jamesside,True,1802.36
b1f24926-54d3-479a-ab27-44082acde37b,bentonsteven@example.net,Robert Guerra,Premium,Direct,2023-01-22 04:14:17.642526,BJ,Chambersberg,True,339.38
16bdead0-746a-4bf1-acc8-ba94b21e2969,johnnymoore@example.com,Angela Ewing,Standard,Paid Search,2024-06-01 23:39:25.607908,QA,Fergusonchester,False,1030.9
071f51de-b1a6-4522-9e26-1ba38e63413c,jacqueline89@example.net,Ashley Wright,Standard,Referral,2024-02-24 17:01:55.482895,TL,Gabrielton,True,670.38
d1e18839-9f84-4cf1-9d41-cddb4a0e638a,vrasmussen@example.com,Brett Walker,Basic,Email,2024-03-17 03:48:13.213120,AE,South Neil,True,1502.28
94700f12-9b32-4c88-bbce-c3a9a43288a5,michaeljohnson@example.org,Thomas Miller,Standard,Paid Search,2023-11-28 09:56:41.270838,ZA,West Larry,True,449.28
71be2074-f2e5-4b73-b8b9-c0cefb794fb1,adrianabailey@example.org,Michael Flores,Basic,Organic Search,2023-11-19 22:39:06.286022,KG,Port Jennifertown,True,48.85
62192e87-bee6-4df2-8527-4c185ff77633,byrdfrank@example.net,Christopher Moore,Standard,Referral,2025-01-24 11:45:58.991243,TJ,Mullenbury,True,950.27
d0ef76b0-58fc-4bd9-bdf8-43163431a2f5,jacobsandoval@example.com,Lucas Gonzalez,Premium,Paid Search,2024-11-29 03:26:57.411969,UA,Priceborough,True,145.66
fb8d3dae-f11c-46aa-84dc-999df83d4f53,raylauren@example.net,Gabriel Ellis,Premium,Social Media,2023-02-19 12:12:50.464876,IN,Rosemouth,True,1259.53
077bba57-0fa1-4741-86c0-3e990ad3df94,wmatthews@example.com,Lisa Cervantes,Basic,Email,2024-04-23 03:21:03.578153,MA,Samanthashire,True,1392.71
a16d059d-8bf6-4a41-bd5d-778198634990,lawrenceallen@example.org,Michael Dixon,Standard,Email,2022-10-09 21:23:17.497952,NL,New Patrick,True,487.97
0ece31db-02b7-4397-a754-7b836e2cf518,angelaburns@example.org,Ryan Harvey,Premium,Referral,2023-01-28 13:27:32.348816,MK,South Derrickfurt,True,11.09
bd210896-9ddd-49f2-b7cb-9cae4ff06c85,fortiz@example.com,Jill Jackson,Standard,Referral,2025-05-30 02:43:31.371363,TM,Port Kathleenport,True,1540.09
421e337f-f914-4054-93ee-d30770137882,amandajackson@example.com,Patricia Simpson,Standard,Organic Search,2022-08-13 20:26:01.673432,SE,New Dannyside,True,850.29
78052576-baf3-43dc-9a80-441f014dac46,amber07@example.net,Jeffery Fitzgerald,Basic,Paid Search,2024-12-27 02:44:25.675954,TD,West Nancy,True,1915.93
415a0230-9414-46bb-820e-6b7aac67cc68,michael17@example.org,Cynthia Cochran,Standard,Referral,2022-08-13 08:12:49.241097,TZ,Michellechester,True,100.44
f9db097b-a948-4caa-84e0-39d0dcbf48b7,kristenli@example.org,Kim Carlson,Premium,Direct,2023-01-06 21:30:25.270913,DO,Tiffanyport,True,1696.67
5da5010d-b5bf-4ee4-9000-4f71a8bdb685,stephanie81@example.org,Rachel Sellers,Premium,Social Media,2023-05-22 01:19:09.340141,IS,Lake Michelle,True,1602.83
96c5ebde-a33b-4975-b356-813df381af42,maria67@example.org,Debra Perry,Standard,Organic Search,2023-04-08 14:28:27.427150,PG,Lake Lauraland,True,1975.78
629d7395-9199-467a-9bdc-b269df899b47,heather57@example.com,Aaron Schroeder,Standard,Referral,2023-09-23 10:31:17.501444,ES,Lake Teresastad,True,1900.08
ef60d6e6-5c9d-4958-b1ed-c3654b930ce4,brobinson@example.org,Frank Campbell MD,Basic,Paid Search,2025-01-25 12:07:25.543083,CO,Kramerton,True,1225.3
425eb527-0cee-44d6-8d1c-d0df604b09c9,ksmith@example.com,William Patterson,Standard,Social Media,2022-08-28 08:48:57.328231,FM,Lake Kevin,True,1009.56
20c77fab-8e00-456f-97fc-0d5f6dfd80fa,clarence54@example.org,Steven Martin,Standard,Email,2025-02-21 03:35:53.248288,MY,Jessicabury,True,1095.74
4c9eb880-5001-45b8-98d8-8804b181d035,padillaaaron@example.com,Kevin Stone,Standard,Paid Search,2023-10-22 08:14:53.441344,PA,North Heatherville,True,1487.31
36db67c6-a1b4-4afd-a44e-804029e634a5,ebenson@example.org,Brandon Shaffer,Standard,Referral,2025-06-25 18:25:41.815204,CA,Michaelport,True,518.38
74cdaf59-6065-4240-b4a7-dfc1bf63fe49,darlenebyrd@example.org,Alejandra Santos,Premium,Organic Search,2022-12-06 06:46:09.856265,OM,Jenniferberg,True,1275.32
b4125c9b-2479-4a3c-b233-39abdd978324,fheath@example.org,Bryce Blair,Basic,Organic Search,2025-04-11 23:21:19.119044,MG,Edwardsberg,True,1042.6
b678f01e-5a6e-4792-b28f-f0038cdc953c,wrightcarolyn@example.net,Peggy Vaughn,Standard,Referral,2023-04-06 12:44:58.657368,KM,Jamiehaven,True,549.19
ccfea761-06cc-483c-a103-61cdaee85e93,dphillips@example.org,Brian Porter MD,Basic,Social Media,2023-01-31 17:31:56.596056,SM,West Sarahberg,False,571.46
ec69a33f-9fb0-47c7-9b93-040865e8d7ab,rdiaz@example.org,Tiffany Townsend,Basic,Email,2023-09-05 21:26:08.478635,AM,North Joseton,True,639.42
ffee3fcc-cb24-4a91-8fce-c7202c0c3f9f,ohunter@example.net,Jennifer Miles,Standard,Direct,2025-04-14 21:58:04.179798,BS,West Christopher,True,276.75
9823e0fa-0cd3-4143-8d40-7dc8dbf2ef39,terrimoore@example.com,Mark Davenport,Standard,Email,2022-10-03 14:41:38.708664,KZ,West Hollybury,True,1387.9
245dcf02-5858-42e1-a707-5b211d84d70b,middletondarren@example.net,Ellen Harmon,Standard,Referral,2022-09-10 11:24:38.765106,SZ,North Alexander,True,128.46
68a1765c-495a-4284-b1a6-8d825870eb45,martinstephanie@example.net,Samantha Green,Basic,Social Media,2022-12-06 08:56:20.399683,MR,Lake Kimberly,True,1085.22
d2aa2786-80fa-461a-90a5-8287c2fde439,wiseanthony@example.com,Austin Joseph,Premium,Organic Search,2023-04-29 12:25:00.831377,TR,South Spencerstad,True,413.67
597a7e16-fe75-4563-b2ba-0d2abaf170e2,michaelscott@example.org,Megan Wilson,Standard,Email,2022-09-07 18:32:23.154787,SZ,North Micheletown,True,1809.68
d11ab47b-0880-4884-ad40-c5cf7b4c493f,jcox@example.org,Shannon Tran,Basic,Direct,2023-04-02 23:40:47.671971,LC,Walkerbury,True,1391.05
f3aba713-0042-43ef-b3a4-537b62805179,joseph19@example.com,Michael Williams,Standard,Social Media,2023-10-08 03:03:29.761492,GR,South Caseymouth,True,1531.19
93dd2a79-2305-4044-b521-f75885e603cf,mark87@example.org,Eddie Mueller,Standard,Email,2025-02-11 22:56:02.346641,SZ,South Micheal,True,11.79
ae39f438-4c26-4751-8b2b-241c38bab3fe,jessicapayne@example.org,Timothy Johnson,Basic,Social Media,2025-06-07 21:51:25.879849,SR,Cynthiatown,True,1506.95
c75f27a4-5ef4-4781-99cd-366f3b01af92,blakenicholas@example.net,Ashley Moreno,Premium,Email,2025-05-16 01:05:56.923094,GW,Vasquezton,True,1906.86
64d6fb05-0bc7-4da7-8589-976023c3b51c,jenniferdavis@example.org,Kelly Haynes,Basic,Email,2025-06-08 16:18:16.161354,MR,Villegasland,True,1495.03
11315bb9-b181-4a02-875c-959d20a6a43b,danafoster@example.net,Jessica Brandt,Standard,Referral,2024-04-05 09:19:47.094002,GW,Josemouth,True,1206.51
8c2289bc-ad8e-40af-92ca-8d89c42639aa,vhaynes@example.com,Dillon Jones,Premium,Email,2025-04-18 17:01:35.191894,FR,Port Kayla,True,438.84
38255a84-c330-48b2-88b1-c3e55d96c15e,martinsteven@example.com,Hunter Townsend,Standard,Social Media,2022-11-05 10:19:51.834474,PG,Stevenville,True,58.05
04b713a5-0330-4d66-853f-abe156920a61,margaret90@example.org,Erin Davis,Standard,Referral,2022-10-16 02:27:55.279099,HU,Randyton,True,1358.28
a51a8835-648d-4400-b138-17c4923f9f38,lori20@example.com,Kristi Pierce,Basic,Organic Search,2024-07-20 00:43:22.153698,BY,Garciaberg,True,330.09
c7c24c17-21f9-4f58-acfc-5ba3562a68d5,greertoni@example.org,James Parks,Premium,Referral,2022-11-19 02:31:55.960845,KH,New Brendaland,True,255.26
11a5bd15-2d18-46f5-9f2c-44714bf1c769,gonzalezdebbie@example.org,Ryan Lamb,Standard,Direct,2022-08-01 21:55:38.834302,CM,South Brentshire,True,53.93
c3b7bbea-8e02-4ead-8a4a-d089bbd21da9,ycrawford@example.net,Hector Odonnell,Standard,Referral,2023-10-26 15:28:35.329711,IS,Seanberg,True,1128.78
edb71a49-eeb9-40d1-8a9b-3f6ae997c513,deborahporter@example.net,Brandon Reyes,Basic,Referral,2022-08-15 23:49:41.045146,NL,Lake Nicole,False,1285.5
82a484c5-be0d-4b06-90bd-bb9c87427bce,mayokimberly@example.com,Richard Cooper,Standard,Paid Search,2024-02-05 04:07:17.264115,TM,Paulburgh,True,923.4
598adbd1-6c76-4f75-8100-85bf5c68b080,anthonycochran@example.com,William Moreno,Basic,Organic Search,2022-08-06 14:01:37.579778,TV,East Craig,False,758.21
f47c3f05-dc5f-45fb-ad43-efbf3e16a403,amanda03@example.net,Rebecca Kelly,Basic,Email,2024-06-27 18:23:22.399488,EC,East Brittany,True,653.69
5d894799-9ace-4803-8768-a2395c504c0d,robin05@example.net,Kristine Lopez,Basic,Direct,2024-12-08 09:46:40.726500,SA,Gregoryton,True,758.25
d1089160-bec6-4690-a744-5d4e3e253382,carolynsmith@example.com,Thomas Harris,Premium,Referral,2022-10-15 22:09:55.640009,CO,Jennifermouth,True,1663.85
4988c57d-1ca4-4db5-a370-e70ac1359e36,brendastark@example.org,Shannon Yu,Standard,Organic Search,2022-09-12 06:48:06.390180,MR,Willismouth,True,163.81
4e1f27d9-af21-42b5-9b10-7142a432b307,theresaoconnor@example.com,Toni Banks,Basic,Paid Search,2023-06-04 16:14:40.870342,EC,Jeffreyshire,False,1078.84
da98e69b-2504-4105-959f-90228d521134,sparker@example.com,Nicholas Rush,Premium,Referral,2024-12-17 10:34:22.970538,TO,Rosalesshire,True,699.92
5a6d3be9-b295-4984-a0ae-a6e3b38b7f36,samantha93@example.net,Taylor Taylor,Premium,Social Media,2022-08-13 12:13:12.008518,CH,East Michaelmouth,True,1562.47
7df528a0-fbc3-40c8-ae76-55719a088375,underwoodelizabeth@example.net,Jillian Baker,Standard,Referral,2023-01-08 23:37:27.664455,HU,West Jonathanville,True,1508.47
f526e4bd-a394-4914-be13-4371fcd362c2,cruzjessica@example.org,Katherine Gray,Standard,Email,2024-09-05 09:33:35.221699,ST,Garciafort,True,398.72
5071a246-5999-4caa-a48a-149f0e68b345,franciscojones@example.org,Fernando Lynn,Standard,Organic Search,2024-11-19 06:05:43.632903,BN,Georgefurt,False,304.76
df4cce30-5f42-4956-a506-b90195ff6b9d,paynerachael@example.org,William Barry,Standard,Email,2023-01-01 07:59:33.001390,MA,South Sherriburgh,True,1338.92
d1e33128-770e-4a04-aa41-d100bec5537e,gmoore@example.com,Colton Terry,Standard,Social Media,2024-05-04 11:26:36.942814,WS,Donnaport,True,435.93
a9f3048b-88e8-47e3-a996-755a30e0b76d,longandrea@example.com,Isaac Patterson,Basic,Direct,2023-03-26 07:30:56.545999,KE,Gonzaleztown,True,1533.8
bf124da0-3b1b-4e65-9f2a-abd01dfba46f,tiffany71@example.com,Kaitlin Jacobson,Basic,Paid Search,2023-02-20 18:56:32.939600,IN,Lake Amyburgh,True,1214.49
896555a1-59ba-4125-9a5d-c67dc323da3e,cwood@example.org,John Perez,Basic,Direct,2023-08-19 13:28:21.258943,IQ,East Karenville,True,229.07
516958a2-405e-486c-9e08-62f10d5097e9,lindsey69@example.org,Sara Cardenas,Standard,Referral,2022-10-10 22:30:40.039006,NL,Armstrongbury,True,1929.44
0e12cbe0-e522-4947-81d5-9d2e4b880284,fostermelissa@example.org,Stephanie Mcbride,Standard,Direct,2023-12-12 21:02:40.212537,GD,North Stacy,True,51.36
d9e349cb-1f79-4073-81f6-ede8580361ff,teresastokes@example.org,Blake Vega,Premium,Email,2023-11-13 01:09:56.225188,FR,Port Brooke,True,1354.69
2eee7a52-8d1a-4447-a691-d0eceff38d61,millerangela@example.net,Donald Ellis,Basic,Organic Search,2023-06-24 09:11:01.608997,AL,Rodriguezberg,True,793.31
34ce13d0-13fe-4aed-a94c-f65abf8368aa,buckleyanna@example.org,Sharon Beard,Basic,Social Media,2022-12-18 09:53:31.333797,NG,Patrickfort,True,151.99
f4010ff1-115e-423a-94e9-011e3c3afbf0,rjohnson@example.com,Lee Steele,Standard,Direct,2024-03-26 19:17:50.092564,AZ,Prestonmouth,True,1254.48
9bdaba6e-fa16-4dea-8832-f18013b8327b,reesesamantha@example.com,Robert Turner,Standard,Email,2024-08-03 15:16:31.734227,IT,Garrisonville,True,1544.96
7819ca59-b1f9-4b9e-b7a0-4867a8041f1e,dennismccann@example.com,Erica Daniel,Standard,Organic Search,2025-06-08 14:39:30.442355,UY,East Scottchester,True,1200.82
7d5ad0cb-3ca0-4fd1-80b0-1f7891d1b1ee,lori82@example.org,Jonathon Taylor,Standard,Direct,2024-09-27 21:28:29.230275,SL,East Jamesborough,True,1967.69
18da319c-d381-41a4-95fe-3ed24b906475,antoniowilliams@example.com,Denise Colon,Basic,Referral,2025-01-11 02:51:07.160364,SD,Reidville,True,694.41
77c57f05-1df4-4083-92fd-63eb6cbf45ad,nathanwheeler@example.org,Karen Arnold,Basic,Referral,2024-07-24 09:40:29.387442,LY,Port Patricia,True,741.14
df0756fb-b6eb-4cc0-9c56-276af907acc9,mitchellpaul@example.org,Penny Lewis,Standard,Direct,2024-10-06 16:16:57.385605,GN,Lake Jamie,True,682.46
7831aaba-5619-43a4-adf7-302b7ef95d4d,hancocktammy@example.net,Thomas Holland,Basic,Email,2024-06-21 23:36:59.331639,US,East Johnnyport,True,1644.66
64a9b08a-9ef2-43e5-a866-40015db76115,rodney65@example.com,John Byrd,Premium,Social Media,2024-08-27 23:46:41.258894,VU,Silvatown,True,1921.58
6e247c35-a902-4007-9ba7-001c0a6eaa9b,anna99@example.com,Brian Brown,Standard,Organic Search,2024-01-20 12:03:41.027577,IS,Michelleview,True,1657.41
a85804f2-8116-41b7-9917-2c4ac27c572e,jacob83@example.org,Rebekah Greene,Standard,Organic Search,2024-06-26 22:48:10.500613,HR,Erintown,True,870.97
969a922f-fc5e-49f9-a0b0-c1d6143084be,jordan66@example.com,Lauren Cooley,Standard,Organic Search,2024-06-26 03:53:39.328998,ET,Jessicabury,True,1930.95
033ed587-c149-4756-901f-a433f9588cfe,qknox@example.com,Sarah Pittman,Standard,Direct,2024-07-30 00:56:29.316163,TH,West Connor,True,1616.4
f9312346-58b6-41ea-bf04-570767394b6e,jessica82@example.net,Martha Walker,Standard,Organic Search,2022-11-26 05:13:29.317406,GR,Robertmouth,True,967.0
d8a40e6b-cc4b-4d75-9ead-f8f910bc0d6b,steven17@example.org,Lauren Blackburn,Basic,Paid Search,2023-08-20 06:52:43.935785,BN,Prestonhaven,True,1462.05
ef66f5c3-9e90-4241-a78c-27af8ec86044,amoreno@example.org,Brittany Gay,Basic,Direct,2022-11-17 07:28:30.695256,LV,Benitezmouth,True,1703.43
a8a5a390-f0c8-4661-8bc6-b40ddef0a5ca,kimberlyfreeman@example.net,Mrs. Amy Hayes,Standard,Email,2022-12-12 23:02:51.288831,GE,New Kathy,True,173.33
e8e81c4f-8a67-46c4-b930-6738053c1e5d,andersonryan@example.com,Vincent Reyes,Standard,Paid Search,2023-12-27 11:11:16.001978,AZ,Lake Nathan,True,487.73
360d9404-1a0a-43f3-8804-930a5023d321,katherine83@example.org,Lori Wright,Premium,Paid Search,2022-07-24 10:49:54.757702,MD,Larryville,True,1220.66
131acf3a-983f-4ccb-992c-e6aea148b86f,gary04@example.com,Joseph Warren,Standard,Email,2023-09-02 06:58:34.370548,NZ,West Wendy,True,57.4
da0a254f-2cc3-4969-bf58-086a1c4a4ae8,frederickmeadows@example.com,Danny Mercer,Standard,Email,2023-12-28 03:00:29.026986,GH,New Williamville,True,363.68
acb3035c-475e-445e-9ee2-6aab4462dfc6,brooksdanielle@example.net,Linda Williams,Standard,Email,2023-08-14 16:59:59.955045,CD,North Hannahchester,True,1595.66
0da449eb-cc62-41da-b793-73a43e8c8628,kelleythomas@example.org,Michael Smith,Basic,Direct,2023-11-07 20:53:57.151880,NL,Lake Abigailberg,True,1760.64
9fbddb70-169d-4b43-b9be-0573a5910bc7,huntchristine@example.com,Brian Gonzalez,Premium,Organic Search,2023-10-10 22:37:12.035957,FR,Marieborough,True,552.54
a688183c-5416-47b6-8327-caacf511dac4,cphillips@example.net,Daniel Fitzpatrick MD,Standard,Email,2023-08-05 05:00:45.714007,AD,Lake Christopherville,False,1896.13
4757c28f-79eb-4676-9b74-2e2bb3e9c94d,fhernandez@example.net,Nathaniel Conway,Standard,Referral,2025-01-09 04:58:33.813761,BA,South Vanessa,False,1440.15
1eaa3f98-a389-4bc8-b585-838d069ef32e,lwilliams@example.org,Heather Rhodes,Premium,Social Media,2023-05-29 09:13:12.231130,NP,North Melissaton,True,1516.33
460691b0-d230-481a-a4fc-207d2b87d158,elizabethjackson@example.com,Tina Adams,Basic,Paid Search,2022-07-19 14:59:52.277766,ES,West Lisaburgh,True,1291.81
79f62d8b-c10c-4e09-921c-f5a82abd5ecc,rrivers@example.com,Karen Fisher,Standard,Referral,2022-11-10 18:06:50.107944,DM,East Heatherton,True,1585.87
b69eecc6-4df6-4a5c-8eb7-732d09c22f15,dalepruitt@example.com,Meghan White,Standard,Paid Search,2025-06-18 13:14:28.539818,MU,Cherylberg,False,443.19
0e7b88b8-ca7a-4a64-8159-19894d914c9f,arodriguez@example.com,Dennis Edwards,Premium,Direct,2023-12-20 08:19:22.548690,MA,Lake Morgan,True,612.41
319d0819-f9a1-4c7c-882e-fb57538ce456,reynoldsjessica@example.com,Michael Cruz,Basic,Referral,2024-01-28 19:33:05.585211,TH,North Dawnburgh,True,946.52
4559f83c-cb36-4e81-8052-1f148abec2f1,kchristian@example.org,Erica Rivera,Premium,Organic Search,2024-01-13 23:41:38.188383,IT,New Jeffreyfurt,True,851.01
c5c7a1e5-f1f6-441c-8f2b-8ca2b02a561e,christianwallace@example.net,Scott West,Basic,Paid Search,2023-09-23 21:43:47.852636,CL,Mcgeetown,True,661.58
5859861d-147f-4c67-ac61-be45b711c9d8,jjohnson@example.org,Rebecca Richmond,Basic,Organic Search,2022-10-29 11:52:55.594337,DZ,Pamelaside,True,541.83
f1995c06-5d06-40eb-b0d8-e1461f7d6764,xclements@example.org,Sarah Rivera,Standard,Paid Search,2023-02-20 16:16:01.753680,VN,Moranstad,True,241.31
31ac4be7-82ac-4dcf-9187-be4bd8d5a756,davisdonna@example.org,Ronald Brandt,Standard,Direct,2024-08-31 11:13:10.981814,JP,Jacquelineton,True,239.11
29ff89c3-ca25-46e6-a0f5-6588c319e36e,ttaylor@example.net,Ashley Carr,Basic,Organic Search,2025-03-17 18:04:14.375692,ET,Port Philipmouth,True,1524.38
ecd2ccf1-4b23-442a-a585-4c45f810c774,jenniferrodriguez@example.com,Mark Powers,Basic,Paid Search,2024-12-28 12:10:23.292061,CM,Ellisshire,True,432.77
e793c5ee-2926-448c-97da-d1f21eb23fc6,tamarasmith@example.net,Timothy Roberson,Premium,Organic Search,2025-05-21 17:50:47.635897,RO,Lake Beth,True,1449.17
966dc932-3d16-4569-9a4f-972a8222ee13,dalesandoval@example.net,Kathy Cruz,Premium,Direct,2024-09-16 10:39:52.570078,UZ,West Raymond,True,1049.27
b75815b7-83ab-4625-8f7f-998e5d4e0cf5,shawn22@example.com,Stacey Hunt,Standard,Referral,2023-07-19 16:53:45.481740,ME,Jenniferside,True,201.05
2a4fb349-20c9-408c-ae64-ad5650c68b7b,jasonklein@example.net,Michael Zavala,Basic,Direct,2024-06-01 03:51:42.121626,CF,New Amy,True,454.97
5b3aec18-47f6-43c0-992c-c44806dc7bb7,hodgesanna@example.net,Mary Butler,Basic,Referral,2024-06-05 20:47:10.229411,AE,Nataliechester,True,28.3
b344b0e0-5de3-4caa-a7b4-0e0967120f96,johnsondustin@example.net,Derek Floyd,Basic,Paid Search,2024-12-10 16:51:32.586252,JO,Dwayneton,True,548.62
fedac970-8604-478b-95e0-0eafc9619ebf,james80@example.com,Ashley Parrish,Basic,Organic Search,2024-08-03 17:24:29.127690,SZ,Lake Deborah,True,1106.72
2aebe226-b9f2-4ae9-ad22-6315a30795c1,heather06@example.com,Richard Jennings,Standard,Organic Search,2023-09-08 03:18:12.190159,TG,North Juliaborough,True,252.56
